img_id,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,sp_hsv_std_h,sp_hsv_std_s,sp_hsv_std_v,rel_hsv_diff_h,rel_hsv_diff_s,rel_hsv_diff_v,symmetry,border,diameter,processing_status,error_message
PAT_1516_1765_530.png,0.5968127045336761,0.7217105462283143,0.5622224566134242,0.006292024332341812,0.07453033634388569,0.049363749400124286,0.006275389277669048,0.08192732622901942,0.049157019465723914,0.009938153615975567,0.18858429382982178,0.08368806698880604,0.738506036996911,0.7769824067007008,0.859504132231405,success,
PAT_46_881_939.png,0.7441467884130661,0.14389423030042467,0.699153741166566,0.05432022277996895,0.03504463785784587,0.03450043881202196,0.05020549062680097,0.032392556958638685,0.03263570555359792,0.060344752002124365,0.02576111588505034,0.013930436305857552,0.734335796442402,0.5791518460394469,0.9602739726027397,success,
PAT_1545_1867_547.png,0.7053894712891807,0.16925677468877467,0.9195233253987373,0.035140696086725376,0.018431174071983154,0.06916359882131815,0.03467279625814224,0.01903399593294269,0.06828706071904299,0.008901720193773993,0.01612559426271376,0.025333853784175075,0.680112040578572,0.6251634324426469,1.0,success,
PAT_1989_4061_934.png,0.646455017402229,0.21499030535128205,0.6087482927624708,0.027248235439209977,0.06470233892818349,0.02972775123347092,0.026081288747987433,0.06380693995965475,0.030373753320538377,0.034894583400616436,0.020770318600901033,0.0006742536972703661,0.6909980365115314,0.7793220040033234,0.9790940766550522,success,
PAT_684_1302_588.png,0.6699128358449986,0.3968903856166184,0.5271579303685346,0.01513823097833382,0.05892451161591495,0.036768209253351,0.015137262306350412,0.0594027412721115,0.03345677362698108,0.02712807530440655,0.050079508526435335,0.010655257994801826,0.8812807115563794,0.832369890317704,1.0,success,
PAT_1549_1882_230.png,0.5670219233565068,0.17200667693748478,0.46247555699262477,0.049824589387289606,0.0643683373919046,0.06937015334409354,0.04102029722705685,0.057510326147664055,0.06576364539017332,0.029978023982920217,0.0028623681534757917,0.07554560815213351,0.9060159509323997,0.8571223543161426,1.0,success,
PAT_778_1471_835.png,0.6065384865668235,0.42058105585602834,0.8255396544297133,0.007944680044067965,0.047343981507340975,0.04694022059073068,0.006948889977237474,0.04154051086093425,0.03578364371152076,0.009581774598958266,0.0761586426960078,0.0443582672857894,0.8407485218576722,0.8420324196666232,1.0,success,
PAT_705_4015_413.png,0.7039475404136586,0.13890822981191678,0.6499379607849087,0.05324689265218642,0.04082123379042863,0.0403435140989036,0.04580534587001896,0.03749753436032395,0.0351892035337232,0.033216336700942706,0.005088897688789146,0.007455565427238242,0.5617824371767137,0.49632210579364133,0.9802414928649835,success,
PAT_2140_4726_141.png,0.6537887798682954,0.4062297731991018,0.8646098474848968,0.017822984117558012,0.09102227710449658,0.04223238466945926,0.01526481556604261,0.07876485667620978,0.029736775949109263,0.01655892625777674,0.06879477893608738,0.016869067234972945,0.6260470109738987,0.6761869323030152,0.9571865443425076,success,
PAT_967_1827_247.png,0.7139503062107172,0.5213604025681069,0.8603466558698208,0.014522796952397386,0.15727100614634493,0.10914543160791634,0.011794447798436596,0.1519878660248826,0.09951592361478998,0.005534497962954138,0.10447140074707612,0.05813045419666796,0.7964053730213786,0.7298131104285577,0.975,success,
