img_id,hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,sp_hsv_std_h,sp_hsv_std_s,sp_hsv_std_v,rel_hsv_diff_h,rel_hsv_diff_s,rel_hsv_diff_v,symmetry,border,diameter,processing_status,error_message
PAT_1516_1765_530.png,0.5969705173590053,0.7243805899249092,0.5599877018189674,0.006186823728439723,0.07284892961412369,0.047909103693993156,0.006109562932192936,0.07900014639057878,0.048275035703310515,0.010223427852135971,0.1972978392335074,0.08541952604840775,0.7341393526288378,0.7764805595807894,0.8672566371681416,success,
PAT_46_881_939.png,0.9358687193290189,0.20081324477609308,0.6664923159247205,0.3428113363411505,0.13068532813539666,0.039361901182324355,0.3364537778993391,0.12406578684671846,0.03864529638730234,0.07491854309302934,0.06662191372534787,0.017439238697376402,0.729637674230109,0.5823044293737046,0.9714285714285714,success,
PAT_1545_1867_547.png,0.6747579200957773,0.4961427389572619,0.6044118073501693,0.008520755513470698,0.05637236716354844,0.06778253863409862,0.006479848585691619,0.0516318173305323,0.06937622258648349,0.013100874222132495,0.08139077537449291,0.0943676930322862,0.6832227115218832,0.6176321810520793,1.0,success,
PAT_1989_4061_934.png,0.6463491022653968,0.21404500050448996,0.606982141055393,0.026665742874134157,0.062139282668343475,0.026982319065697608,0.022120184603589735,0.07152865703241373,0.033529847797973855,0.04186390026579687,0.026311505734369217,0.00470050112669429,0.7121916508538899,0.765690857443038,1.0,success,
PAT_684_1302_588.png,0.9964956903611064,0.3964861532951782,0.5270590990171974,0.4746556383172003,0.05573921987686009,0.030574973685420906,0.4790926747391207,0.05627969809983869,0.029329942964032372,0.028308327854613284,0.06268796819516087,0.012792049512832526,0.881705154701324,0.8204388015002272,1.0,success,
PAT_1549_1882_230.png,0.0895270923968522,0.1808121262689473,0.46220623000973443,0.027227976661535175,0.055864901902846764,0.06240775734294608,0.02505139512573751,0.05252034670524401,0.06113380026251199,0.02550809044448275,0.005780087309572718,0.08222219495502275,0.9057395579011401,0.855007613740508,1.0,success,
PAT_778_1471_835.png,0.6066643027161216,0.4196849887495982,0.8249308903889424,0.007810236719320322,0.04624163603964343,0.040999633071934875,,,,0.010970759270450338,0.07748550025854961,0.04974941651642839,0.8264511923932214,0.8273875231458706,1.0,success,
PAT_705_4015_413.png,0.7042015058618036,0.1391011515717398,0.6478450046685341,0.05236570965549164,0.04003750236106815,0.03727313913285238,0.04510435958856975,0.03706270161707095,0.03494394106969637,0.05548881871190735,0.025682232137475114,0.028577060336651194,0.5659399613228393,0.49767148383462784,0.9824561403508771,success,
PAT_2140_4726_141.png,0.013294021763119581,0.404212426658643,0.8658943884459155,0.3830072424404593,0.06649609762572083,0.02391229876691703,0.4280329146957107,0.0625225671907479,0.021341971629663278,0.02178006692064085,0.09114864459912841,0.01907033731770369,0.640610787368767,0.6783485478921061,0.9655172413793104,success,
PAT_967_1827_247.png,0.7133081781017877,0.5212215859795246,0.8563942391115739,0.010492614265198149,0.14638860057145092,0.09119667487152074,,,,0.004628970841742349,0.10599130782174987,0.0622560116864197,0.7676655567887533,0.7083321901123107,1.0,success,
PAT_2088_4524_465.png,0.5966627874365772,0.5317287919599154,0.6001332290671069,0.011451618067470335,0.06505572282893991,0.0987377689276069,0.010721948330055655,0.056222167957092825,0.0978177176752903,0.010725327474423018,0.06861604686187617,0.1292050062270107,0.8842034975615116,0.8605040793264358,1.0,success,
PAT_636_1204_521.png,0.625547609438756,0.4232309288043519,0.4002840562839369,0.027225553107420867,0.11427748764059763,0.08978640636183317,0.021772651653430137,0.09411371584235564,0.08258584837665155,0.029980637517348422,0.11754324943372957,0.012678795182135771,0.7276260188007524,0.5522378590124067,1.0,success,
PAT_38_54_234.png,0.6414487695766352,0.3934543488657393,0.6997296903915331,0.012947198785481322,0.04858351286203567,0.01591093030989296,0.01221632937611203,0.044462694525399325,0.013517173264382724,0.01595847048278895,0.043732875370680935,0.009061599709412893,0.8966900627659864,0.8683034213509689,0.9888888888888889,success,
PAT_741_1401_619.png,0.005844746404703647,0.2595487549062302,0.6000697332206217,0.45623585279588297,0.07714556001611629,0.0792774169379162,0.4346288252050768,0.07453501573140836,0.08219387528625004,0.0218302378898984,0.02463928670940102,0.007863661690364787,0.6579523514552215,0.7717579214034223,0.9457831325301205,success,
PAT_380_1540_959.png,0.6490759150376251,0.35589457552380815,0.5974041114887576,0.024822384377812253,0.08650362520590295,0.04836905873444491,0.02288320920386293,0.08469884460499688,0.04782186424384007,0.038421707390883596,0.0009103799375382304,0.024978797821959997,0.8670608836042956,0.8436839103833127,0.9735099337748344,success,
PAT_1783_3414_120.png,0.6205900067802468,0.1828576156200877,0.5502037312815422,0.058847037492851625,0.07161681195544813,0.06194875227721585,0.07501135475174021,0.06497610223565757,0.05668032816969068,0.014996220985678042,0.0002920095250698307,0.09007321487775688,0.7821157606006922,0.7266412632185271,0.967479674796748,success,
PAT_759_1538_566.png,0.6512362297889535,0.5251906853114527,0.7097822527832351,0.0066231728602440445,0.09575059472472977,0.03641193415973803,0.005841361172389231,0.0936059273778937,0.03443902268990963,0.009160884612398076,0.012877259463558666,0.017232109516759464,0.8759628382183633,0.8623340502543873,1.0,success,
PAT_821_1547_77.png,0.6385372806330207,0.3445911479076653,0.7574018199811726,0.008118570604152131,0.03766853891601002,0.021345656900761723,0.007241249675171266,0.034503234812309755,0.018795021754946285,0.010151707388274644,0.0014609588585562383,0.013085541801878153,0.6966441745389114,0.6535965523404252,1.0,success,
PAT_1693_3103_879.png,0.5976903592113939,0.27188242020650455,0.6179517707597618,0.01929054669090313,0.07027950450867172,0.05613639074731207,0.01704173477371583,0.06285370186086829,0.054864554946063356,0.024700983310281702,0.08230836885160472,0.059942592254379035,0.35738831615120276,0.26322985496942297,0.9465648854961832,success,
PAT_875_1668_588.png,0.9649511998869164,0.3881478297914051,0.49914759982054735,0.05304964923257538,0.09164620989543289,0.038715477140831005,0.021080907346318057,0.08940263432309464,0.03769979464298872,0.015915979753633597,0.01001268735202232,0.004882986572192993,0.9234949487958148,0.8762498505475613,1.0,success,
PAT_1653_2916_346.png,0.5990242935239632,0.37745809148895637,0.6493000265659843,0.005608288373868252,0.034646527915833954,0.04585067194008135,0.004480012613179857,0.029540962099017527,0.03836477769785635,0.0064334012192916465,0.04352167780676425,0.08244364882215205,0.7504097346804575,0.7485271313957526,1.0,success,
PAT_1790_3425_942.png,0.673393106673439,0.21321467587255116,0.46508629437240656,0.04784199537568801,0.08936316998717665,0.13923542911979464,0.029324186822003256,0.08277756848880179,0.13631909074485454,0.03955544482767471,0.12775998051221293,0.23458442982192984,0.8354146834399956,0.7998062453071115,0.9753086419753086,success,
PAT_106_159_325.png,0.6553558464838175,0.6169035999717095,0.5329405940182141,0.014634689947460025,0.12059568715270204,0.04318411799342513,0.012776941640314685,0.11064689380759754,0.03748672753294835,0.0003417011437137142,0.06223001447962162,0.028357226281511494,0.8066001774590899,0.7061734249779609,1.0,success,
PAT_435_854_68.png,0.023980424594363666,0.2636707256834826,0.57965444666366,0.34441027819123615,0.09002481847316325,0.05747880464901496,0.3622286984300709,0.09205091167758657,0.06006722043782526,0.02418608936884517,0.13843753962555427,0.09013821266811395,0.6670390783419897,0.5949947420855428,0.9838709677419355,success,
PAT_1902_3790_168.png,0.0686620992300212,0.120687564499484,0.2972897316821465,0.20228905489627055,0.06719361455752135,0.03849452753182801,0.22273402566108663,0.0633889326031474,0.037250622756574696,0.01020804015069432,0.09570187731380295,0.05685338803170559,0.6778168622047792,0.5124666992066632,0.8117647058823529,success,
PAT_42_58_13.png,0.022671735664387998,0.614820531118358,0.5157709126816195,0.014445158344816807,0.06806189752077312,0.06687755348099561,0.008234945513923245,0.0609612989840336,0.06415146628755322,0.016060184110861745,0.04433334806546774,0.07296871555738305,0.9349878030007825,0.8721308921497639,1.0,success,
